"SDT_YY","SDT_MM","ARP","DATE","PS_AVG","WSPD_AVG","WSPD_MAX","WSPD_INS","CA_TOT_AVG","RN_SUM","VIS_MNM","CLA","BASE","MIST","HM_INV"
2017,4,"ARP3",13,1020.3,7.6,11,17,0,0,1000,0,0,9.5,0.0285714285714286
2017,4,"ARP3",14,1015,16.2,31,43,1.1,0,1000,0,0,8.4,0.0238095238095238
2017,4,"ARP3",15,1015.4,4.8,14,22,4.4,0,20,5,2,1.7,0.0131578947368421
2017,4,"ARP3",16,1014.5,4.5,10,14,5.5,0,20,7,2,-0.5,0.0111111111111111
2017,4,"ARP3",17,1002.6,10.3,25,34,7.1,12,80,5,2,-2.4,0.0114942528735632
2017,4,"ARP3",18,1003.7,10.9,23,34,1.6,0,500,4,30,0,0.0138888888888889
2017,4,"ARP3",19,1012.9,4.9,10,15,3.3,0,1000,6,120,9.5,0.024390243902439
2017,4,"ARP3",20,1011.7,4.7,11,14,7.4,0,1000,4,25,4.8,0.0172413793103448
2017,4,"ARP3",21,1011.1,4.8,11,13,7.1,0,350,4,25,3.1,0.0138888888888889
2017,4,"ARP3",22,1013.9,5.3,10,14,2.2,0,800,6,200,0.3,0.0140845070422535
2017,4,"ARP3",23,1018.6,4,7,11,0.3,0,800,0,0,1.2,0.0153846153846154
2017,4,"ARP3",24,1019.5,4.5,11,18,0.6,0,1000,0,0,4,0.0196078431372549
2017,4,"ARP3",25,1018.9,4.6,10,14,5.5,0,600,8,110,4,0.015625
2017,4,"ARP3",26,1016.1,4.5,12,15,7.1,6,150,5,25,0.699999999999999,0.0131578947368421
2017,4,"ARP3",27,1015.4,5.1,9,15,4.1,0,1000,6,130,7,0.0188679245283019
2017,4,"ARP3",28,1010.9,11.3,17,25,0,0,1000,0,0,7.4,0.0227272727272727
2017,4,"ARP3",29,1009.9,9.1,20,30,0,0,700,0,0,7.2,0.0192307692307692
2017,4,"ARP3",30,1011.5,16.2,22,31,0,0,1000,0,0,16.1,0.037037037037037
2017,5,"ARP3",1,1016.7,8.7,16,24,2.9,0,30,7,2,3.1,0.0138888888888889
2017,5,"ARP3",2,1020.4,12.5,22,28,5.9,0,600,7,180,3.5,0.0149253731343284
2017,5,"ARP3",3,1020.2,10.2,20,27,0.4,0,1000,0,0,1.1,0.0163934426229508
2017,5,"ARP3",4,1015.6,9.7,20,30,4.8,8.5,350,5,25,2.1,0.0149253731343284
2017,5,"ARP3",5,1013.4,6,16,23,6.8,0,250,5,20,0.5,0.0119047619047619
2017,5,"ARP3",6,1018.4,4.1,11,19,5.2,0,250,6,120,7.6,0.0188679245283019
2017,5,"ARP3",7,1018,7.4,11,17,2.6,0,1000,7,180,15.1,0.04
2017,5,"ARP3",8,1015.5,4.5,21,33,5.8,0,900,5,25,13.5,0.03125
2017,5,"ARP3",9,1008.5,12.2,27,37,7.6,8.5,450,5,25,1.4,0.0131578947368421
2017,5,"ARP3",10,1012.8,8.5,16,24,4,1,200,7,25,1.8,0.0121951219512195
2017,5,"ARP3",11,1013.2,11.7,24,35,3.7,0,700,5,150,0.5,0.0172413793103448
2017,5,"ARP3",12,1010.3,9.5,22,30,7.9,24,200,5,20,0.300000000000001,0.0119047619047619
2017,5,"ARP3",13,1009.1,5.7,13,20,2.6,0,450,8,120,0.299999999999999,0.0131578947368421
2017,5,"ARP3",14,1013.5,4.4,9,13,3.5,0,70,6,2,4,0.0144927536231884
2017,5,"ARP3",15,1015.5,4.1,7,9,4.8,0,1000,6,180,5.6,0.0303030303030303
2017,5,"ARP3",16,1012.8,4.1,8,12,6.6,0,1000,7,110,5.2,0.0175438596491228
2017,5,"ARP3",17,1012.8,5.5,8,12,1,0,1000,8,110,4.7,0.0175438596491228
2017,5,"ARP3",18,1017.1,5,8,11,0.4,0,1000,0,0,6.1,0.0204081632653061
2017,5,"ARP3",19,1018,3.3,8,10,1.1,0,1000,0,0,5.2,0.0188679245283019
2017,5,"ARP3",20,1016.8,3.2,7,9,6.1,0,1000,6,180,6.6,0.0192307692307692
2017,5,"ARP3",21,1015.3,2.8,7,12,6.1,0,1000,5,130,3.4,0.0163934426229508
2017,5,"ARP3",22,1014.2,5.1,12,17,0.9,0,700,5,130,2.2,0.0153846153846154
2017,5,"ARP3",23,1011.3,3.1,8,12,5.5,0,600,5,40,1.9,0.0142857142857143
2017,5,"ARP3",24,1008.6,3.8,9,12,7,0.5,50,5,2,1.5,0.0120481927710843
2017,5,"ARP3",25,1008.6,5.1,11,16,4.6,0,450,5,35,2.9,0.0151515151515152
2017,5,"ARP3",26,1011.3,6,10,15,0.3,0,1000,0,0,4.9,0.0181818181818182
2017,5,"ARP3",27,1013.8,4.4,7,11,0,0,1000,0,0,5.9,0.0208333333333333
2017,5,"ARP3",28,1014.5,3.9,9,11,0,0,1000,0,0,6.6,0.0204081632653061
2017,5,"ARP3",29,1014.3,4.4,11,17,0.8,0,1000,0,0,7.3,0.0217391304347826
2017,5,"ARP3",30,1011.1,4.2,10,16,4.3,0,900,6,200,5.4,0.0166666666666667
2017,5,"ARP3",31,1004,4.8,9,14,5.2,0,100,7,130,2.2,0.0138888888888889
2017,6,"ARP3",1,1001.8,5.8,13,19,5.8,0,70,5,2,0.699999999999999,0.012987012987013
2017,6,"ARP3",2,1005.7,4.6,8,10,1.8,0,600,5,130,3.9,0.0166666666666667
2017,6,"ARP3",3,1009.3,4.8,9,13,3.1,0,1000,5,200,5.6,0.0185185185185185
2017,6,"ARP3",4,1011.8,5.1,11,14,2.5,0,1000,6,200,4.3,0.0181818181818182
2017,6,"ARP3",5,1014.6,9.2,19,24,6.3,0,1000,6,150,6.3,0.0192307692307692
2017,6,"ARP3",6,1011,13.2,24,33,7.8,2.5,800,5,30,3.9,0.0144927536231884
2017,6,"ARP3",7,1009.2,10,19,28,6.9,1.5,500,5,25,1.5,0.012987012987013
2017,6,"ARP3",8,1012.6,5.9,9,13,3.3,0,800,7,25,3.5,0.0149253731343284
2017,6,"ARP3",9,1010.6,7.4,14,19,4.9,0,480,7,140,5.1,0.0188679245283019
2017,6,"ARP3",10,1007.7,5.6,11,15,6.8,1,280,5,25,3.6,0.0144927536231884
2017,6,"ARP3",11,1008.6,4.8,10,14,7.3,0,280,5,30,2,0.0126582278481013
2017,6,"ARP3",12,1013.1,14.5,21,27,6.2,0,600,6,180,4.3,0.0142857142857143
2017,6,"ARP3",13,1014.1,13.8,24,30,5.7,0,1000,6,200,3,0.0136986301369863
2017,6,"ARP3",14,1012.4,5.1,9,12,1.6,0,1000,5,200,1.4,0.0144927536231884
2017,6,"ARP3",15,1011,5.9,9,12,2.8,0,1000,5,200,3.9,0.0166666666666667
2017,6,"ARP3",16,1010.7,7.6,16,20,2.8,0,700,6,200,3.9,0.0158730158730159
2017,6,"ARP3",17,1010.5,9.9,23,28,0.3,0,600,0,0,1.5,0.0136986301369863
2017,6,"ARP3",18,1011.3,4.7,7,11,1,0,1000,5,200,2.7,0.0147058823529412
2017,6,"ARP3",19,1010.2,4,6,9,5.2,0,1000,6,200,3.3,0.0147058823529412
2017,6,"ARP3",20,1003.7,10.1,19,25,7.7,9,350,5,20,2.1,0.012987012987013
2017,6,"ARP3",21,1007.6,4,10,11,6.2,0,350,3,30,1.1,0.0125
2017,6,"ARP3",22,1009.4,4,8,10,5.5,0,600,6,130,2,0.0135135135135135
2017,6,"ARP3",23,1007.2,3.3,8,10,6.9,0,600,7,110,2.3,0.012987012987013
2017,6,"ARP3",24,1003.2,4.8,13,18,6.8,1.5,400,5,20,1.7,0.0123456790123457
2017,6,"ARP3",25,1003.3,2.8,7,10,6.6,0,30,5,2,2.1,0.0126582278481013
2017,6,"ARP3",26,1006.5,2.7,7,9,8,0.5,220,4,20,2.2,0.0121951219512195
2017,6,"ARP3",27,1010.2,4.2,11,15,7.2,0,50,4,20,1.5,0.0121951219512195
2017,6,"ARP3",28,1012.8,3,8,10,6.9,0,280,4,25,1.2,0.0131578947368421
2017,6,"ARP3",29,1011,8.2,21,26,7.8,34.5,150,5,20,1.4,0.0114942528735632
2017,6,"ARP3",30,1009.3,4.2,8,11,6.8,0,300,5,25,0.5,0.0116279069767442
2017,7,"ARP3",1,1009,5.3,16,23,5.2,0,300,4,25,1.7,0.0131578947368421
2017,7,"ARP3",2,1009.1,11.9,23,33,5.4,0,600,7,150,3.6,0.0166666666666667
2017,7,"ARP3",3,1008.7,11.6,21,29,6,0,1000,7,130,5.4,0.0163934426229508
2017,7,"ARP3",4,1007.7,7.6,14,20,6.1,0,800,5,25,2.6,0.0140845070422535
2017,7,"ARP3",5,1010.6,5.5,14,21,5.9,0,450,5,25,3.4,0.0135135135135135
2017,7,"ARP3",6,1010.9,5.6,15,22,6.8,0,450,5,25,2.7,0.0135135135135135
2017,7,"ARP3",7,1009.2,7.3,15,27,7,0,600,7,150,3.6,0.0151515151515152
2017,7,"ARP3",8,1008.6,7.8,15,21,7.5,0,1000,5,20,1.1,0.0140845070422535
2017,7,"ARP3",9,1007.5,6.5,16,25,6.7,0,1000,5,30,3.3,0.0142857142857143
2017,7,"ARP3",10,1004.4,18.3,25,36,6.2,0,1000,7,120,4.4,0.015625
2017,7,"ARP3",11,1009.2,5.2,16,24,7.7,23,220,5,20,2,0.0123456790123457
2017,7,"ARP3",12,1011,3.7,7,11,3.6,0,450,7,130,1.7,0.0128205128205128
2017,7,"ARP3",13,1009,3,7,10,5.8,0,700,6,150,1.3,0.0135135135135135
2017,7,"ARP3",14,1009,5,13,16,5.6,0,700,6,130,2.4,0.0135135135135135
2017,7,"ARP3",15,1011.1,7.7,16,23,4.9,0,1000,5,130,5.1,0.0163934426229508
2017,7,"ARP3",16,1013.1,9.3,16,23,3.7,0,1000,5,200,6,0.0163934426229508
2017,7,"ARP3",17,1013.2,10.5,18,26,6.3,0,1000,7,180,7,0.0172413793103448
2017,7,"ARP3",18,1010.9,7.7,18,26,7.1,8,200,6,25,3.8,0.0142857142857143
2017,7,"ARP3",19,1007.9,4.3,7,9,4.2,0,700,7,110,1.5,0.0133333333333333
2017,7,"ARP3",20,1008,4.2,8,14,2.6,0,700,5,150,3.4,0.0151515151515152
2017,7,"ARP3",21,1009.7,5.5,13,18,1.4,0,700,0,0,4.8,0.0163934426229508
2017,7,"ARP3",22,1010.6,5,12,22,3.3,0,1000,5,180,1.9,0.0142857142857143
2017,7,"ARP3",23,1007.2,5.2,11,17,5.5,0,1000,6,110,3.7,0.0147058823529412
2017,7,"ARP3",24,1004.4,5.9,11,20,2.3,0,1000,5,180,5.2,0.0158730158730159
2017,7,"ARP3",25,1003.9,5.8,11,17,4.7,0,600,5,180,4.3,0.0147058823529412
2017,7,"ARP3",26,1006.4,14,19,26,7.6,0,600,4,30,2.4,0.0126582278481013
2017,7,"ARP3",27,1007.5,11.5,21,27,3.6,0,1000,6,120,3.9,0.0136986301369863
2017,7,"ARP3",28,1008.7,4,10,13,2.5,0,1000,0,0,2.4,0.0138888888888889
2017,7,"ARP3",29,1007.6,5,9,12,2.3,0,600,0,0,2.5,0.0135135135135135
2017,7,"ARP3",30,1006.5,6.3,19,26,4.2,0,1000,3,80,3.6,0.0153846153846154
2017,7,"ARP3",31,1007.2,4.9,13,18,6.1,0,1000,5,35,4,0.0147058823529412
2017,8,"ARP3",1,1008.5,7.1,21,27,4.3,0.5,1000,4,80,3.8,0.0147058823529412
2017,8,"ARP3",2,1006.7,13.6,24,29,1,0,1000,0,0,5.1,0.0153846153846154
2017,8,"ARP3",3,1003.7,11.1,19,32,1.5,0,1000,0,0,5.7,0.0169491525423729
2017,8,"ARP3",4,1004.1,11,22,27,2.6,0,1000,0,0,2.3,0.0138888888888889
2017,8,"ARP3",5,1002,13,20,25,4,0,1000,7,20,3.3,0.0133333333333333
2017,8,"ARP3",6,1000.3,8.3,13,18,3.4,0,1000,6,25,4.2,0.0142857142857143
2017,8,"ARP3",7,1001.2,6,10,14,2.7,0,800,0,0,4.5,0.0144927536231884
2017,8,"ARP3",8,1000.7,5,10,15,6.8,18.5,350,5,20,3.2,0.0142857142857143
2017,8,"ARP3",9,997.7,10.1,17,26,7,15,120,6,25,2.6,0.0136986301369863
2017,8,"ARP3",10,1001.3,4.3,7,11,5.2,0,1000,8,80,4.6,0.0144927536231884
2017,8,"ARP3",11,1006.1,3.5,6,12,1.1,0,1000,0,0,4.8,0.0153846153846154
2017,8,"ARP3",12,1009.5,8.5,19,24,4.6,0,1000,5,130,4.3,0.015625
2017,8,"ARP3",13,1007.9,16.4,23,33,7.9,1,1000,4,25,6.5,0.015625
2017,8,"ARP3",14,1003.9,7.5,15,22,7.1,40,250,6,25,1.3,0.0128205128205128
2017,8,"ARP3",15,1003.8,7.2,14,23,5,1.5,800,4,30,3.5,0.0136986301369863
2017,8,"ARP3",16,1006.2,6.5,11,15,4.5,0,1000,4,25,3.4,0.0131578947368421
2017,8,"ARP3",17,1008.8,4.8,8,13,3.9,1.5,1000,5,25,3.9,0.0140845070422535
2017,8,"ARP3",18,1011.5,4.5,7,11,4.2,0,1000,7,150,3.9,0.0144927536231884
2017,8,"ARP3",19,1011.1,4.7,10,15,5,3,800,5,20,3,0.0138888888888889
2017,8,"ARP3",20,1008.2,5.5,17,28,6.3,3,700,4,25,3.7,0.0151515151515152
2017,8,"ARP3",21,1008.3,5.5,18,24,6.7,54,350,5,25,0.300000000000001,0.0128205128205128
2017,8,"ARP3",22,1012.2,4,8,12,3.2,1,1000,6,30,2,0.0133333333333333
2017,8,"ARP3",23,1013.2,5,12,18,1.5,0,1000,0,0,2.9,0.0133333333333333
2017,8,"ARP3",24,1009.9,11.5,20,28,2.4,0,1000,5,25,4.5,0.0136986301369863
2017,8,"ARP3",25,1008.7,7.9,14,22,5,1.5,1000,5,25,2.4,0.012987012987013
2017,8,"ARP3",26,1013.4,4.3,9,14,4.3,0,1000,7,120,6.8,0.0185185185185185
2017,8,"ARP3",27,1014.5,6.3,17,21,1.8,0,1000,6,200,3.8,0.0163934426229508
2017,8,"ARP3",28,1012.3,5.4,11,17,1.7,0,1000,0,0,2.9,0.0153846153846154
2017,8,"ARP3",29,1013.3,5.7,10,15,4.5,0,1000,5,25,5.4,0.0161290322580645
2017,8,"ARP3",30,1012.1,5.5,13,20,4.8,0,1000,7,120,6.2,0.0178571428571429
2017,8,"ARP3",31,1011.3,4.1,8,11,5.1,0,1000,6,180,6,0.0158730158730159
2017,9,"ARP3",1,1011.1,8.8,17,22,3.3,0,1000,7,130,5.1,0.015625
2017,9,"ARP3",2,1012.3,8.8,14,18,5,0,1000,6,150,6.4,0.0166666666666667
2017,9,"ARP3",3,1014.2,9.6,18,23,4.8,0,1000,6,180,5.1,0.0161290322580645
2017,9,"ARP3",4,1013.4,10.3,18,23,7.1,2,400,5,25,4.3,0.0136986301369863
2017,9,"ARP3",5,1010.1,5,13,19,7.6,0.5,400,4,25,1.5,0.0128205128205128
2017,9,"ARP3",6,1007.5,8.5,15,22,6.7,22.5,280,5,25,2.9,0.0140845070422535
2017,9,"ARP3",7,1008.3,3.8,10,18,7,34,350,6,20,1.5,0.0125
2017,9,"ARP3",8,1012.1,4.5,8,10,3,0,600,6,130,2.6,0.0138888888888889
2017,9,"ARP3",9,1012.8,4.7,8,13,5,0,600,7,120,2.3,0.0140845070422535
2017,9,"ARP3",10,1012.2,6.5,21,26,5.3,0.5,800,6,120,2.1,0.0142857142857143
2017,9,"ARP3",11,1006.8,11.2,24,37,7.8,12.5,250,5,25,1.4,0.0128205128205128
2017,9,"ARP3",12,1014.9,4.6,9,13,2.5,0,800,5,25,1.9,0.0126582278481013
2017,9,"ARP3",13,1018.2,5.1,10,14,2.1,0,1000,5,200,4.9,0.0178571428571429
2017,9,"ARP3",14,1016.6,14.4,23,31,5.5,0,1000,8,120,3.4,0.0149253731343284
2017,9,"ARP3",15,1014.2,21.8,28,37,8,0,1000,6,25,7.1,0.0163934426229508
2017,9,"ARP3",16,1009,21.8,27,37,8,0,900,6,20,5.3,0.0142857142857143
2017,9,"ARP3",17,1005.5,7.6,14,23,6.5,0,1000,5,25,3.5,0.0138888888888889
2017,9,"ARP3",18,1010.6,5,8,12,0.9,0,500,5,110,2.4,0.0142857142857143
2017,9,"ARP3",19,1012.4,6.4,12,17,5.6,0,350,6,180,4.6,0.0166666666666667
2017,9,"ARP3",20,1013.4,5.7,10,14,7,0,600,5,25,4.2,0.0149253731343284
2017,9,"ARP3",21,1013.8,4.1,9,12,5.6,0,1000,6,180,4.4,0.015625
2017,9,"ARP3",22,1012.8,5.7,13,16,4.8,0,1000,8,120,3.1,0.0140845070422535
2017,9,"ARP3",23,1016.5,3.6,6,11,4.5,0,1000,8,110,3.8,0.0144927536231884
2017,9,"ARP3",24,1015.5,6.5,15,19,4.8,0,600,6,180,3.8,0.0151515151515152
2017,9,"ARP3",25,1013.3,12.1,18,24,6.1,0,1000,5,180,3.5,0.0163934426229508
2017,9,"ARP3",26,1009.4,13.7,22,30,6.9,0,1000,5,25,4.9,0.0149253731343284
2017,9,"ARP3",27,1005.2,8.7,15,21,7.5,1,300,5,1,1,0.0121951219512195
2017,9,"ARP3",28,1011.5,7.2,12,17,4.1,0,800,4,25,4.8,0.0147058823529412
2017,9,"ARP3",29,1019,5,9,15,3,0,1000,6,200,8.5,0.0208333333333333
2017,9,"ARP3",30,1021.6,8.1,17,22,2.4,0,1000,6,200,6.4,0.0188679245283019
2017,10,"ARP3",1,1013.9,10,27,45,7.4,33.5,120,5,25,4.3,0.0161290322580645
2017,10,"ARP3",2,1010,8.6,24,36,7.9,73,250,6,20,1,0.0119047619047619
2017,10,"ARP3",3,1017.2,6.1,10,15,6,0,600,5,20,3.6,0.0140845070422535
2017,10,"ARP3",4,1021.1,8.5,17,26,6.6,0,1000,7,110,3.7,0.0140845070422535
2017,10,"ARP3",5,1020.5,12.2,19,28,7.7,8,600,5,25,2.5,0.0144927536231884
2017,10,"ARP3",6,1016.1,10.8,22,27,8,7.5,600,5,25,-1.8,0.0161290322580645
2017,10,"ARP3",7,1019.5,5,8,12,4.5,0,1000,5,25,3.1,0.0126582278481013
2017,10,"ARP3",8,1021.9,8.8,17,22,2.1,0,1000,0,0,0.900000000000002,0.0131578947368421
2017,10,"ARP3",9,1021.6,5.6,12,16,0.1,0,1000,0,0,0.399999999999999,0.0131578947368421
2017,10,"ARP3",10,1019.6,3.5,7,10,1.8,0,800,0,0,2.7,0.0136986301369863
2017,10,"ARP3",11,1018.2,4.9,10,15,5.9,0.5,1000,5,30,2.6,0.0135135135135135
2017,10,"ARP3",12,1019,5,11,17,7.8,0.5,1000,5,25,3.5,0.0140845070422535
2017,10,"ARP3",13,1020.8,6,10,16,4.6,0,1000,8,100,8.3,0.0196078431372549
2017,10,"ARP3",14,1022.3,11,21,28,7.7,1,1000,8,100,5.6,0.0161290322580645
2017,10,"ARP3",15,1023.3,17.3,25,34,8,18.5,600,5,25,2.2,0.0133333333333333
2017,10,"ARP3",16,1023.1,14.1,23,31,8,17,600,6,25,2.7,0.0128205128205128
2017,10,"ARP3",17,1022,13.4,18,24,7.3,0,1000,5,25,3.9,0.0147058823529412
2017,10,"ARP3",18,1019.8,17.2,23,31,7.8,0,1000,6,25,5.6,0.0153846153846154
2017,10,"ARP3",19,1017.6,7.9,17,22,6.6,0,1000,5,25,4.5,0.0153846153846154
2017,10,"ARP3",20,1017.3,9,14,19,3.2,0,1000,0,0,3.4,0.0147058823529412
2017,10,"ARP3",21,1014.9,12.8,19,26,1.2,0,1000,0,0,6.4,0.0163934426229508
2017,10,"ARP3",22,1009.2,10.4,16,23,2.4,0,1000,6,130,8.2,0.0181818181818182
2017,10,"ARP3",23,1016.4,6.5,12,17,3.1,0,1000,6,150,6.9,0.0192307692307692
2017,10,"ARP3",24,1023.3,4.4,8,12,3.3,0,1000,5,110,4.3,0.0169491525423729
2017,10,"ARP3",25,1024.9,5.5,8,12,1.1,0,1000,0,0,5.2,0.0163934426229508
2017,10,"ARP3",26,1020.9,7.5,13,17,2.5,0,1000,6,130,2.9,0.0158730158730159
2017,10,"ARP3",27,1018.7,6.9,13,17,4.2,0,1000,6,120,2.7,0.0147058823529412
2017,10,"ARP3",28,1017.3,13.9,20,25,7.4,0,1000,6,120,3.5,0.0140845070422535
2017,10,"ARP3",29,1018.7,16,22,37,4,0,700,5,35,3.9,0.0163934426229508
2017,10,"ARP3",30,1025.9,8.5,21,31,2.5,0,1000,0,0,7.5,0.02
2017,10,"ARP3",31,1025.9,4.5,7,11,1.5,0,1000,0,0,5.2,0.0172413793103448
2017,11,"ARP3",1,1022.8,5.2,8,11,1.6,0,1000,0,0,3.6,0.015625
2017,11,"ARP3",2,1019.4,4.6,7,11,2.8,0,1000,5,130,3.5,0.015625
2017,11,"ARP3",3,1021.6,7,16,25,5.3,0,600,6,20,4.4,0.0161290322580645
2017,11,"ARP3",4,1028.8,9.5,18,32,4.7,0,700,7,35,6.8,0.02
2017,11,"ARP3",5,1029,4.7,8,11,1.2,0,700,0,0,4.7,0.0172413793103448
2017,11,"ARP3",6,1025,5,8,12,2.1,0,1000,5,120,0.600000000000001,0.0147058823529412
2017,11,"ARP3",7,1021,3.1,12,17,6.5,0,1000,8,120,1.1,0.0140845070422535
2017,11,"ARP3",8,1021.3,6.9,13,21,5.2,0,250,5,30,-0.6,0.0142857142857143
2017,11,"ARP3",9,1023.3,5.9,13,17,0.2,0,1000,0,0,3.5,0.0163934426229508
2017,11,"ARP3",10,1018.2,9.3,20,30,3.2,0,1000,7,120,2.3,0.0163934426229508
2017,11,"ARP3",11,1022.1,6.7,14,26,2.8,0,1000,7,120,6.1,0.0192307692307692
2017,11,"ARP3",12,1021.3,4.3,7,11,3.5,0,1000,6,150,3.1,0.0158730158730159
2017,11,"ARP3",13,1018.9,4.8,10,16,4.2,0,1000,7,25,2,0.0144927536231884
2017,11,"ARP3",14,1019.9,5.5,11,17,3.9,0,1000,7,150,7.3,0.0192307692307692
2017,11,"ARP3",15,1023,6.6,11,18,3.7,0,1000,5,180,8,0.0208333333333333
2017,11,"ARP3",16,1024.3,4.9,10,15,2.8,0,1000,6,200,6.3,0.0181818181818182
2017,11,"ARP3",17,1018.7,5.7,14,18,7.2,1,1000,5,25,4.3,0.0172413793103448
2017,11,"ARP3",18,1021.9,13.3,20,31,6.5,0,800,5,25,5.4,0.0172413793103448
2017,11,"ARP3",19,1027.3,8.3,16,26,5.3,0,1000,6,35,8.8,0.0204081632653061
2017,11,"ARP3",20,1027.2,5.6,10,18,5.5,2,700,5,25,6.5,0.0175438596491228
2017,11,"ARP3",21,1026.1,5.3,9,13,4.3,0,1000,5,150,3.6,0.0169491525423729
2017,11,"ARP3",22,1019.9,7.5,16,26,7.4,0.5,600,5,20,4.9,0.0161290322580645
2017,11,"ARP3",23,1023.2,13,19,30,5.5,0,1000,5,35,10.4,0.0222222222222222
2017,11,"ARP3",24,1026.6,11.8,19,29,5.1,0.5,1000,7,35,7.4,0.0204081632653061
2017,11,"ARP3",25,1026.9,7.3,13,20,6,0,1000,7,180,4.3,0.0192307692307692
2017,11,"ARP3",26,1024.3,7.9,13,20,5.3,1,700,7,150,4.2,0.0163934426229508
2017,11,"ARP3",27,1026.1,4.9,10,18,1.2,0,1000,0,0,4.5,0.0161290322580645
2017,11,"ARP3",28,1022.5,4.4,7,11,4.8,1.5,350,5,25,-3.7,0.0123456790123457
2017,11,"ARP3",29,1024,6.4,14,22,8,8.5,250,5,25,3,0.0149253731343284
2017,11,"ARP3",30,1027,6.7,12,20,5.2,0,1000,5,30,6.3,0.0185185185185185
2017,12,"ARP3",1,1030.6,6.2,10,18,4.7,0,1000,6,30,7.2,0.0188679245283019
2017,12,"ARP3",2,1028.8,5.9,10,15,4.4,0,1000,7,130,4.6,0.0185185185185185
2017,12,"ARP3",3,1024.5,5.3,9,14,3.9,0,1000,6,150,2.7,0.0169491525423729
2017,12,"ARP3",4,1022.9,10.9,19,31,7,0,600,6,20,4.3,0.0166666666666667
2017,12,"ARP3",5,1023.3,13.1,23,35,6.8,2.5,400,7,35,4.7,0.0166666666666667
2017,12,"ARP3",6,1024.2,5.5,12,23,5.9,0.5,1000,7,35,7.5,0.02
2017,12,"ARP3",7,1022.2,8.4,19,28,5.7,0,600,6,30,6.5,0.0192307692307692
2017,12,"ARP3",8,1024.7,14.9,26,38,6.8,0.5,700,7,25,6.7,0.0185185185185185
2017,12,"ARP3",9,1021.7,8.1,12,22,6.7,0,1000,7,30,7.9,0.02
2017,12,"ARP3",10,1016.8,11.8,21,30,6.2,6.5,350,5,25,4.9,0.0181818181818182
2017,12,"ARP3",11,1024.1,15.5,22,35,6.3,0.5,1000,6,30,5.8,0.0181818181818182
2017,12,"ARP3",12,1029.1,10.9,17,28,7,0,1000,7,30,6.3,0.0175438596491228
2017,12,"ARP3",13,1031.2,7.7,12,19,6,0,1000,7,30,7,0.0175438596491228
2017,12,"ARP3",14,1029.7,5.2,9,15,5.7,0,1000,5,180,4.7,0.0192307692307692
2017,12,"ARP3",15,1026.9,5,8,14,5.6,0,1000,8,120,6.3,0.0188679245283019
2017,12,"ARP3",16,1027.5,16.1,30,48,7.2,3,250,6,25,2.3,0.0166666666666667
2017,12,"ARP3",17,1030.9,11.1,21,34,6.6,2.5,800,7,30,4.5,0.0166666666666667
2017,12,"ARP3",18,1029.9,7.8,14,23,6.8,0,1000,6,30,6.8,0.0192307692307692
2017,12,"ARP3",19,1031.5,10.2,17,26,6.8,0,1000,6,30,6.8,0.0196078431372549
2017,12,"ARP3",20,1032.2,7.3,20,34,5,0.5,1000,7,30,7.5,0.0192307692307692
2017,12,"ARP3",21,1031.7,5.7,17,25,4.8,0,1000,5,30,7.1,0.0192307692307692
2017,12,"ARP3",22,1027.8,5.5,8,12,3,0,1000,0,0,3.7,0.0169491525423729
2017,12,"ARP3",23,1023.8,5,8,10,5.8,0,800,5,40,3,0.0158730158730159
2017,12,"ARP3",24,1016,14.7,26,40,7,8.5,350,6,25,2.6,0.0151515151515152
2017,12,"ARP3",25,1024.5,11.5,21,34,6.3,0,1000,6,30,8.8,0.0196078431372549
2017,12,"ARP3",26,1026.7,11.7,16,26,6,0,1000,6,35,7.1,0.02
2017,12,"ARP3",27,1030.3,7.2,14,23,3.8,0,1000,6,35,8.1,0.02
2017,12,"ARP3",28,1029.2,4.5,12,16,6,0,600,7,160,5.7,0.0188679245283019
2017,12,"ARP3",29,1028.3,4.8,9,14,3.5,0,600,7,180,2.7,0.0166666666666667
2017,12,"ARP3",30,1025.1,4.9,12,19,6.7,1,600,5,25,6.6,0.0166666666666667
2017,12,"ARP3",31,1024.8,11.5,20,29,6.8,1,600,5,25,7.5,0.0181818181818182
2018,1,"ARP3",1,1028.1,6.6,12,21,4.1,0,1000,6,30,7.4,0.0208333333333333
2018,1,"ARP3",2,1029,5.5,10,16,1.7,0,1000,5,130,6.9,0.0217391304347826
2018,1,"ARP3",3,1030.5,6.5,11,17,5.5,0,1000,5,130,6.7,0.0181818181818182
2018,1,"ARP3",4,1026.4,4.9,9,14,7.9,0.5,700,6,25,4.9,0.0161290322580645
2018,1,"ARP3",5,1021.7,9,16,26,7.8,4.5,600,6,25,2.9,0.0151515151515152
2018,1,"ARP3",6,1023.7,6.5,13,22,5.6,0,1000,6,30,6.5,0.0181818181818182
2018,1,"ARP3",7,1019.4,5.3,14,19,7.6,3.5,1000,5,40,2.5,0.0158730158730159
2018,1,"ARP3",8,1012.3,11.3,25,39,7.8,4,350,6,25,1.7,0.0133333333333333
2018,1,"ARP3",9,1017.8,17.3,24,41,6.9,0,700,5,30,6.8,0.0181818181818182
2018,1,"ARP3",10,1021,20,28,44,6.7,3,350,7,30,4.3,0.0169491525423729
2018,1,"ARP3",11,1027.2,16.4,26,44,6.9,3,80,7,30,2.7,0.0144927536231884
